Date,ads,date,hour,weekday,month
2017-09-08 09:00:00,50413,2017-09-08,9,Friday,9
2017-09-08 10:00:00,48233,2017-09-08,10,Friday,9
2017-09-08 11:00:00,45959,2017-09-08,11,Friday,9
2017-09-08 12:00:00,46336,2017-09-08,12,Friday,9
2017-09-08 13:00:00,47914,2017-09-08,13,Friday,9
2017-09-08 14:00:00,48538,2017-09-08,14,Friday,9
2017-09-08 15:00:00,48324,2017-09-08,15,Friday,9
2017-09-08 16:00:00,51149,2017-09-08,16,Friday,9
2017-09-08 17:00:00,56616,2017-09-08,17,Friday,9
2017-09-08 18:00:00,61247,2017-09-08,18,Friday,9
2017-09-08 19:00:00,65545,2017-09-08,19,Friday,9
2017-09-08 20:00:00,66142,2017-09-08,20,Friday,9
2017-09-08 21:00:00,66298,2017-09-08,21,Friday,9
2017-09-08 22:00:00,66663,2017-09-08,22,Friday,9
2017-09-08 23:00:00,64381,2017-09-08,23,Friday,9
2017-09-09 00:00:00,65518,2017-09-09,0,Saturday,9
2017-09-09 01:00:00,63715,2017-09-09,1,Saturday,9
2017-09-09 02:00:00,63228,2017-09-09,2,Saturday,9
2017-09-09 03:00:00,62855,2017-09-09,3,Saturday,9
2017-09-09 04:00:00,58699,2017-09-09,4,Saturday,9
2017-09-09 05:00:00,55630,2017-09-09,5,Saturday,9
2017-09-09 06:00:00,55613,2017-09-09,6,Saturday,9
2017-09-09 07:00:00,54212,2017-09-09,7,Saturday,9
2017-09-09 08:00:00,53081,2017-09-09,8,Saturday,9
2017-09-09 09:00:00,50399,2017-09-09,9,Saturday,9
2017-09-09 10:00:00,49539,2017-09-09,10,Saturday,9
2017-09-09 11:00:00,46561,2017-09-09,11,Saturday,9
2017-09-09 12:00:00,47673,2017-09-09,12,Saturday,9
2017-09-09 13:00:00,49049,2017-09-09,13,Saturday,9
2017-09-09 14:00:00,51333,2017-09-09,14,Saturday,9
2017-09-09 15:00:00,49693,2017-09-09,15,Saturday,9
2017-09-09 16:00:00,52873,2017-09-09,16,Saturday,9
2017-09-09 17:00:00,58275,2017-09-09,17,Saturday,9
2017-09-09 18:00:00,62794,2017-09-09,18,Saturday,9
2017-09-09 19:00:00,67411,2017-09-09,19,Saturday,9
2017-09-09 20:00:00,67698,2017-09-09,20,Saturday,9
2017-09-09 21:00:00,69587,2017-09-09,21,Saturday,9
2017-09-09 22:00:00,68900,2017-09-09,22,Saturday,9
2017-09-09 23:00:00,68079,2017-09-09,23,Saturday,9
2017-09-10 00:00:00,67901,2017-09-10,0,Sunday,9
2017-09-10 01:00:00,66860,2017-09-10,1,Sunday,9
2017-09-10 02:00:00,66193,2017-09-10,2,Sunday,9
2017-09-10 03:00:00,62532,2017-09-10,3,Sunday,9
2017-09-10 04:00:00,56369,2017-09-10,4,Sunday,9
2017-09-10 05:00:00,52906,2017-09-10,5,Sunday,9
2017-09-10 06:00:00,51550,2017-09-10,6,Sunday,9
2017-09-10 07:00:00,51248,2017-09-10,7,Sunday,9
2017-09-10 08:00:00,50233,2017-09-10,8,Sunday,9
2017-09-10 09:00:00,51054,2017-09-10,9,Sunday,9
2017-09-10 10:00:00,50789,2017-09-10,10,Sunday,9
2017-09-10 11:00:00,48701,2017-09-10,11,Sunday,9
2017-09-10 12:00:00,49749,2017-09-10,12,Sunday,9
2017-09-10 13:00:00,53582,2017-09-10,13,Sunday,9
2017-09-10 14:00:00,56878,2017-09-10,14,Sunday,9
2017-09-10 15:00:00,54820,2017-09-10,15,Sunday,9
2017-09-10 16:00:00,58235,2017-09-10,16,Sunday,9
2017-09-10 17:00:00,60236,2017-09-10,17,Sunday,9
2017-09-10 18:00:00,65125,2017-09-10,18,Sunday,9
2017-09-10 19:00:00,69820,2017-09-10,19,Sunday,9
2017-09-10 20:00:00,71462,2017-09-10,20,Sunday,9
2017-09-10 21:00:00,72497,2017-09-10,21,Sunday,9
2017-09-10 22:00:00,70822,2017-09-10,22,Sunday,9
2017-09-10 23:00:00,70073,2017-09-10,23,Sunday,9
2017-09-11 00:00:00,68896,2017-09-11,0,Monday,9
2017-09-11 01:00:00,65598,2017-09-11,1,Monday,9
2017-09-11 02:00:00,62772,2017-09-11,2,Monday,9
2017-09-11 03:00:00,61300,2017-09-11,3,Monday,9
2017-09-11 04:00:00,57008,2017-09-11,4,Monday,9
2017-09-11 05:00:00,52173,2017-09-11,5,Monday,9
2017-09-11 06:00:00,50963,2017-09-11,6,Monday,9
2017-09-11 07:00:00,49751,2017-09-11,7,Monday,9
2017-09-11 08:00:00,49617,2017-09-11,8,Monday,9
2017-09-11 09:00:00,50517,2017-09-11,9,Monday,9
2017-09-11 10:00:00,50064,2017-09-11,10,Monday,9
2017-09-11 11:00:00,47793,2017-09-11,11,Monday,9
2017-09-11 12:00:00,49253,2017-09-11,12,Monday,9
2017-09-11 13:00:00,51918,2017-09-11,13,Monday,9
2017-09-11 14:00:00,53022,2017-09-11,14,Monday,9
2017-09-11 15:00:00,51762,2017-09-11,15,Monday,9
2017-09-11 16:00:00,54646,2017-09-11,16,Monday,9
2017-09-11 17:00:00,60091,2017-09-11,17,Monday,9
2017-09-11 18:00:00,64214,2017-09-11,18,Monday,9
2017-09-11 19:00:00,69587,2017-09-11,19,Monday,9
2017-09-11 20:00:00,72401,2017-09-11,20,Monday,9
2017-09-11 21:00:00,73265,2017-09-11,21,Monday,9
2017-09-11 22:00:00,72764,2017-09-11,22,Monday,9
2017-09-11 23:00:00,73850,2017-09-11,23,Monday,9
2017-09-12 00:00:00,70906,2017-09-12,0,Tuesday,9
2017-09-12 01:00:00,68406,2017-09-12,1,Tuesday,9
2017-09-12 02:00:00,67464,2017-09-12,2,Tuesday,9
2017-09-12 03:00:00,65501,2017-09-12,3,Tuesday,9
2017-09-12 04:00:00,59121,2017-09-12,4,Tuesday,9
2017-09-12 05:00:00,54863,2017-09-12,5,Tuesday,9
2017-09-12 06:00:00,53238,2017-09-12,6,Tuesday,9
2017-09-12 07:00:00,51941,2017-09-12,7,Tuesday,9
2017-09-12 08:00:00,51532,2017-09-12,8,Tuesday,9
2017-09-12 09:00:00,50893,2017-09-12,9,Tuesday,9
2017-09-12 10:00:00,52206,2017-09-12,10,Tuesday,9
2017-09-12 11:00:00,51575,2017-09-12,11,Tuesday,9
2017-09-12 12:00:00,60593,2017-09-12,12,Tuesday,9
2017-09-12 13:00:00,61463,2017-09-12,13,Tuesday,9
2017-09-12 14:00:00,64076,2017-09-12,14,Tuesday,9
2017-09-12 15:00:00,65052,2017-09-12,15,Tuesday,9
2017-09-12 16:00:00,69354,2017-09-12,16,Tuesday,9
2017-09-12 17:00:00,75927,2017-09-12,17,Tuesday,9
2017-09-12 18:00:00,85434,2017-09-12,18,Tuesday,9
2017-09-12 19:00:00,94922,2017-09-12,19,Tuesday,9
2017-09-12 20:00:00,95925,2017-09-12,20,Tuesday,9
2017-09-12 21:00:00,98044,2017-09-12,21,Tuesday,9
2017-09-12 22:00:00,97987,2017-09-12,22,Tuesday,9
2017-09-12 23:00:00,95904,2017-09-12,23,Tuesday,9
2017-09-13 00:00:00,94386,2017-09-13,0,Wednesday,9
2017-09-13 01:00:00,92753,2017-09-13,1,Wednesday,9
2017-09-13 02:00:00,88903,2017-09-13,2,Wednesday,9
2017-09-13 03:00:00,85242,2017-09-13,3,Wednesday,9
2017-09-13 04:00:00,84487,2017-09-13,4,Wednesday,9
2017-09-13 05:00:00,84534,2017-09-13,5,Wednesday,9
2017-09-13 06:00:00,84301,2017-09-13,6,Wednesday,9
2017-09-13 07:00:00,84427,2017-09-13,7,Wednesday,9
2017-09-13 08:00:00,77246,2017-09-13,8,Wednesday,9
2017-09-13 09:00:00,69121,2017-09-13,9,Wednesday,9
2017-09-13 10:00:00,61657,2017-09-13,10,Wednesday,9
2017-09-13 11:00:00,60505,2017-09-13,11,Wednesday,9
2017-09-13 12:00:00,60932,2017-09-13,12,Wednesday,9
2017-09-13 13:00:00,64968,2017-09-13,13,Wednesday,9
2017-09-13 14:00:00,68200,2017-09-13,14,Wednesday,9
2017-09-13 15:00:00,67073,2017-09-13,15,Wednesday,9
2017-09-13 16:00:00,73888,2017-09-13,16,Wednesday,9
2017-09-13 17:00:00,78295,2017-09-13,17,Wednesday,9
2017-09-13 18:00:00,84380,2017-09-13,18,Wednesday,9
2017-09-13 19:00:00,91018,2017-09-13,19,Wednesday,9
2017-09-13 20:00:00,94259,2017-09-13,20,Wednesday,9
2017-09-13 21:00:00,97148,2017-09-13,21,Wednesday,9
2017-09-13 22:00:00,95351,2017-09-13,22,Wednesday,9
2017-09-13 23:00:00,94013,2017-09-13,23,Wednesday,9
2017-09-14 00:00:00,93528,2017-09-14,0,Thursday,9
2017-09-14 01:00:00,91860,2017-09-14,1,Thursday,9
2017-09-14 02:00:00,83417,2017-09-14,2,Thursday,9
2017-09-14 03:00:00,79145,2017-09-14,3,Thursday,9
2017-09-14 04:00:00,76244,2017-09-14,4,Thursday,9
2017-09-14 05:00:00,76109,2017-09-14,5,Thursday,9
2017-09-14 06:00:00,75378,2017-09-14,6,Thursday,9
2017-09-14 07:00:00,74238,2017-09-14,7,Thursday,9
2017-09-14 08:00:00,71733,2017-09-14,8,Thursday,9
2017-09-14 09:00:00,66776,2017-09-14,9,Thursday,9
2017-09-14 10:00:00,62455,2017-09-14,10,Thursday,9
2017-09-14 11:00:00,59165,2017-09-14,11,Thursday,9
2017-09-14 12:00:00,59556,2017-09-14,12,Thursday,9
2017-09-14 13:00:00,60350,2017-09-14,13,Thursday,9
2017-09-14 14:00:00,61631,2017-09-14,14,Thursday,9
2017-09-14 15:00:00,62304,2017-09-14,15,Thursday,9
2017-09-14 16:00:00,66371,2017-09-14,16,Thursday,9
2017-09-14 17:00:00,74119,2017-09-14,17,Thursday,9
2017-09-14 18:00:00,80104,2017-09-14,18,Thursday,9
2017-09-14 19:00:00,86566,2017-09-14,19,Thursday,9
2017-09-14 20:00:00,87355,2017-09-14,20,Thursday,9
2017-09-14 21:00:00,86715,2017-09-14,21,Thursday,9
2017-09-14 22:00:00,87447,2017-09-14,22,Thursday,9
2017-09-14 23:00:00,88214,2017-09-14,23,Thursday,9
2017-09-15 00:00:00,88429,2017-09-15,0,Friday,9
2017-09-15 01:00:00,89350,2017-09-15,1,Friday,9
2017-09-15 02:00:00,85933,2017-09-15,2,Friday,9
2017-09-15 03:00:00,83079,2017-09-15,3,Friday,9
2017-09-15 04:00:00,77549,2017-09-15,4,Friday,9
2017-09-15 05:00:00,76456,2017-09-15,5,Friday,9
2017-09-15 06:00:00,53648,2017-09-15,6,Friday,9
2017-09-15 07:00:00,53129,2017-09-15,7,Friday,9
2017-09-15 08:00:00,52689,2017-09-15,8,Friday,9
2017-09-15 09:00:00,53511,2017-09-15,9,Friday,9
2017-09-15 10:00:00,53958,2017-09-15,10,Friday,9
2017-09-15 11:00:00,50045,2017-09-15,11,Friday,9
2017-09-15 12:00:00,50666,2017-09-15,12,Friday,9
2017-09-15 13:00:00,51556,2017-09-15,13,Friday,9
2017-09-15 14:00:00,53754,2017-09-15,14,Friday,9
2017-09-15 15:00:00,51705,2017-09-15,15,Friday,9
2017-09-15 16:00:00,54828,2017-09-15,16,Friday,9
2017-09-15 17:00:00,59551,2017-09-15,17,Friday,9
2017-09-15 18:00:00,65913,2017-09-15,18,Friday,9
2017-09-15 19:00:00,72317,2017-09-15,19,Friday,9
2017-09-15 20:00:00,75608,2017-09-15,20,Friday,9
2017-09-15 21:00:00,75325,2017-09-15,21,Friday,9
2017-09-15 22:00:00,77870,2017-09-15,22,Friday,9
2017-09-15 23:00:00,76236,2017-09-15,23,Friday,9
2017-09-16 00:00:00,71941,2017-09-16,0,Saturday,9
2017-09-16 01:00:00,70362,2017-09-16,1,Saturday,9
2017-09-16 02:00:00,69066,2017-09-16,2,Saturday,9
2017-09-16 03:00:00,65217,2017-09-16,3,Saturday,9
2017-09-16 04:00:00,59476,2017-09-16,4,Saturday,9
2017-09-16 05:00:00,54351,2017-09-16,5,Saturday,9
2017-09-16 06:00:00,53036,2017-09-16,6,Saturday,9
2017-09-16 07:00:00,52465,2017-09-16,7,Saturday,9
2017-09-16 08:00:00,52530,2017-09-16,8,Saturday,9
2017-09-16 09:00:00,54361,2017-09-16,9,Saturday,9
2017-09-16 10:00:00,53824,2017-09-16,10,Saturday,9
2017-09-16 11:00:00,50836,2017-09-16,11,Saturday,9
2017-09-16 12:00:00,52460,2017-09-16,12,Saturday,9
2017-09-16 13:00:00,55659,2017-09-16,13,Saturday,9
2017-09-16 14:00:00,58225,2017-09-16,14,Saturday,9
2017-09-16 15:00:00,55959,2017-09-16,15,Saturday,9
2017-09-16 16:00:00,60244,2017-09-16,16,Saturday,9
2017-09-16 17:00:00,63111,2017-09-16,17,Saturday,9
2017-09-16 18:00:00,69430,2017-09-16,18,Saturday,9
2017-09-16 19:00:00,75056,2017-09-16,19,Saturday,9
2017-09-16 20:00:00,76626,2017-09-16,20,Saturday,9
2017-09-16 21:00:00,79602,2017-09-16,21,Saturday,9
2017-09-16 22:00:00,76787,2017-09-16,22,Saturday,9
2017-09-16 23:00:00,75486,2017-09-16,23,Saturday,9
2017-09-17 00:00:00,74700,2017-09-17,0,Sunday,9
2017-09-17 01:00:00,73272,2017-09-17,1,Sunday,9
2017-09-17 02:00:00,69811,2017-09-17,2,Sunday,9
2017-09-17 03:00:00,66879,2017-09-17,3,Sunday,9
2017-09-17 04:00:00,58748,2017-09-17,4,Sunday,9
2017-09-17 05:00:00,54349,2017-09-17,5,Sunday,9
2017-09-17 06:00:00,53757,2017-09-17,6,Sunday,9
2017-09-17 07:00:00,52188,2017-09-17,7,Sunday,9
2017-09-17 08:00:00,52195,2017-09-17,8,Sunday,9
2017-09-17 09:00:00,52807,2017-09-17,9,Sunday,9
2017-09-17 10:00:00,53250,2017-09-17,10,Sunday,9
2017-09-17 11:00:00,49990,2017-09-17,11,Sunday,9
2017-09-17 12:00:00,50255,2017-09-17,12,Sunday,9
2017-09-17 13:00:00,51449,2017-09-17,13,Sunday,9
2017-09-17 14:00:00,53051,2017-09-17,14,Sunday,9
2017-09-17 15:00:00,52100,2017-09-17,15,Sunday,9
2017-09-17 16:00:00,55620,2017-09-17,16,Sunday,9
2017-09-17 17:00:00,60431,2017-09-17,17,Sunday,9
2017-09-17 18:00:00,65818,2017-09-17,18,Sunday,9
2017-09-17 19:00:00,71798,2017-09-17,19,Sunday,9
2017-09-17 20:00:00,74326,2017-09-17,20,Sunday,9
2017-09-17 21:00:00,75194,2017-09-17,21,Sunday,9
2017-09-17 22:00:00,76364,2017-09-17,22,Sunday,9
2017-09-17 23:00:00,75033,2017-09-17,23,Sunday,9
2017-09-18 00:00:00,71574,2017-09-18,0,Monday,9
2017-09-18 01:00:00,69162,2017-09-18,1,Monday,9
2017-09-18 02:00:00,67800,2017-09-18,2,Monday,9
2017-09-18 03:00:00,64367,2017-09-18,3,Monday,9
2017-09-18 04:00:00,57800,2017-09-18,4,Monday,9
2017-09-18 05:00:00,53316,2017-09-18,5,Monday,9
2017-09-18 06:00:00,52003,2017-09-18,6,Monday,9
2017-09-18 07:00:00,51021,2017-09-18,7,Monday,9
2017-09-18 08:00:00,51522,2017-09-18,8,Monday,9
2017-09-18 09:00:00,52736,2017-09-18,9,Monday,9
2017-09-18 10:00:00,52428,2017-09-18,10,Monday,9
2017-09-18 11:00:00,50675,2017-09-18,11,Monday,9
2017-09-18 12:00:00,51796,2017-09-18,12,Monday,9
2017-09-18 13:00:00,54410,2017-09-18,13,Monday,9
2017-09-18 14:00:00,56017,2017-09-18,14,Monday,9
2017-09-18 15:00:00,54053,2017-09-18,15,Monday,9
2017-09-18 16:00:00,58302,2017-09-18,16,Monday,9
2017-09-18 17:00:00,62685,2017-09-18,17,Monday,9
2017-09-18 18:00:00,68106,2017-09-18,18,Monday,9
2017-09-18 19:00:00,73857,2017-09-18,19,Monday,9
2017-09-18 20:00:00,75762,2017-09-18,20,Monday,9
2017-09-18 21:00:00,77382,2017-09-18,21,Monday,9
2017-09-18 22:00:00,76693,2017-09-18,22,Monday,9
2017-09-18 23:00:00,74549,2017-09-18,23,Monday,9
2017-09-19 00:00:00,71233,2017-09-19,0,Tuesday,9
2017-09-19 01:00:00,68866,2017-09-19,1,Tuesday,9
2017-09-19 02:00:00,66440,2017-09-19,2,Tuesday,9
2017-09-19 03:00:00,62779,2017-09-19,3,Tuesday,9
2017-09-19 04:00:00,58050,2017-09-19,4,Tuesday,9
2017-09-19 05:00:00,53944,2017-09-19,5,Tuesday,9
2017-09-19 06:00:00,51361,2017-09-19,6,Tuesday,9
2017-09-19 07:00:00,51550,2017-09-19,7,Tuesday,9
2017-09-19 08:00:00,50982,2017-09-19,8,Tuesday,9
2017-09-19 09:00:00,51692,2017-09-19,9,Tuesday,9
2017-09-19 10:00:00,50687,2017-09-19,10,Tuesday,9
2017-09-19 11:00:00,51662,2017-09-19,11,Tuesday,9
2017-09-19 12:00:00,56039,2017-09-19,12,Tuesday,9
2017-09-19 13:00:00,59639,2017-09-19,13,Tuesday,9
2017-09-19 14:00:00,62115,2017-09-19,14,Tuesday,9
2017-09-19 15:00:00,62823,2017-09-19,15,Tuesday,9
2017-09-19 16:00:00,67087,2017-09-19,16,Tuesday,9
2017-09-19 17:00:00,71300,2017-09-19,17,Tuesday,9
2017-09-19 18:00:00,76563,2017-09-19,18,Tuesday,9
2017-09-19 19:00:00,84517,2017-09-19,19,Tuesday,9
2017-09-19 20:00:00,83897,2017-09-19,20,Tuesday,9
2017-09-19 21:00:00,86050,2017-09-19,21,Tuesday,9
2017-09-19 22:00:00,80220,2017-09-19,22,Tuesday,9
2017-09-19 23:00:00,79642,2017-09-19,23,Tuesday,9
2017-09-20 00:00:00,78092,2017-09-20,0,Wednesday,9
2017-09-20 01:00:00,76775,2017-09-20,1,Wednesday,9
2017-09-20 02:00:00,74422,2017-09-20,2,Wednesday,9
2017-09-20 03:00:00,70105,2017-09-20,3,Wednesday,9
2017-09-20 04:00:00,68210,2017-09-20,4,Wednesday,9
2017-09-20 05:00:00,67565,2017-09-20,5,Wednesday,9
2017-09-20 06:00:00,66244,2017-09-20,6,Wednesday,9
2017-09-20 07:00:00,65067,2017-09-20,7,Wednesday,9
2017-09-20 08:00:00,59641,2017-09-20,8,Wednesday,9
2017-09-20 09:00:00,55794,2017-09-20,9,Wednesday,9
2017-09-20 10:00:00,54291,2017-09-20,10,Wednesday,9
2017-09-20 11:00:00,53475,2017-09-20,11,Wednesday,9
2017-09-20 12:00:00,54009,2017-09-20,12,Wednesday,9
2017-09-20 13:00:00,55415,2017-09-20,13,Wednesday,9
2017-09-20 14:00:00,56963,2017-09-20,14,Wednesday,9
2017-09-20 15:00:00,57175,2017-09-20,15,Wednesday,9
2017-09-20 16:00:00,60693,2017-09-20,16,Wednesday,9
2017-09-20 17:00:00,66504,2017-09-20,17,Wednesday,9
2017-09-20 18:00:00,71740,2017-09-20,18,Wednesday,9
2017-09-20 19:00:00,75327,2017-09-20,19,Wednesday,9
2017-09-20 20:00:00,76786,2017-09-20,20,Wednesday,9
2017-09-20 21:00:00,77483,2017-09-20,21,Wednesday,9
2017-09-20 22:00:00,77915,2017-09-20,22,Wednesday,9
2017-09-20 23:00:00,77473,2017-09-20,23,Wednesday,9
2017-09-21 00:00:00,75764,2017-09-21,0,Thursday,9
2017-09-21 01:00:00,74799,2017-09-21,1,Thursday,9
2017-09-21 02:00:00,73177,2017-09-21,2,Thursday,9
2017-09-21 03:00:00,69909,2017-09-21,3,Thursday,9
2017-09-21 04:00:00,66053,2017-09-21,4,Thursday,9
2017-09-21 05:00:00,65046,2017-09-21,5,Thursday,9
2017-09-21 06:00:00,64150,2017-09-21,6,Thursday,9
2017-09-21 07:00:00,62736,2017-09-21,7,Thursday,9
2017-09-21 08:00:00,60154,2017-09-21,8,Thursday,9
2017-09-21 09:00:00,56100,2017-09-21,9,Thursday,9
2017-09-21 10:00:00,54092,2017-09-21,10,Thursday,9
2017-09-21 11:00:00,52213,2017-09-21,11,Thursday,9
2017-09-21 12:00:00,53697,2017-09-21,12,Thursday,9
2017-09-21 13:00:00,55122,2017-09-21,13,Thursday,9
2017-09-21 14:00:00,56045,2017-09-21,14,Thursday,9
2017-09-21 15:00:00,56754,2017-09-21,15,Thursday,9
2017-09-21 16:00:00,60428,2017-09-21,16,Thursday,9
2017-09-21 17:00:00,65186,2017-09-21,17,Thursday,9
2017-09-21 18:00:00,70459,2017-09-21,18,Thursday,9
2017-09-21 19:00:00,71476,2017-09-21,19,Thursday,9
2017-09-21 20:00:00,72355,2017-09-21,20,Thursday,9
2017-09-21 21:00:00,72343,2017-09-21,21,Thursday,9
2017-09-21 22:00:00,71813,2017-09-21,22,Thursday,9
2017-09-21 23:00:00,71976,2017-09-21,23,Thursday,9
2017-09-22 00:00:00,69656,2017-09-22,0,Friday,9
2017-09-22 01:00:00,69167,2017-09-22,1,Friday,9
2017-09-22 02:00:00,68823,2017-09-22,2,Friday,9
2017-09-22 03:00:00,66720,2017-09-22,3,Friday,9
2017-09-22 04:00:00,61024,2017-09-22,4,Friday,9
2017-09-22 05:00:00,59508,2017-09-22,5,Friday,9
2017-09-22 06:00:00,50709,2017-09-22,6,Friday,9
2017-09-22 07:00:00,50725,2017-09-22,7,Friday,9
2017-09-22 08:00:00,50860,2017-09-22,8,Friday,9
2017-09-22 09:00:00,52317,2017-09-22,9,Friday,9
2017-09-22 10:00:00,51064,2017-09-22,10,Friday,9
2017-09-22 11:00:00,49668,2017-09-22,11,Friday,9
2017-09-22 12:00:00,52534,2017-09-22,12,Friday,9
2017-09-22 13:00:00,55648,2017-09-22,13,Friday,9
2017-09-22 14:00:00,60586,2017-09-22,14,Friday,9
2017-09-22 15:00:00,57271,2017-09-22,15,Friday,9
2017-09-22 16:00:00,62050,2017-09-22,16,Friday,9
2017-09-22 17:00:00,64489,2017-09-22,17,Friday,9
2017-09-22 18:00:00,66823,2017-09-22,18,Friday,9
2017-09-22 19:00:00,68768,2017-09-22,19,Friday,9
2017-09-22 20:00:00,70708,2017-09-22,20,Friday,9
2017-09-22 21:00:00,71383,2017-09-22,21,Friday,9
2017-09-22 22:00:00,69637,2017-09-22,22,Friday,9
2017-09-22 23:00:00,66558,2017-09-22,23,Friday,9
2017-09-23 00:00:00,65019,2017-09-23,0,Saturday,9
2017-09-23 01:00:00,62995,2017-09-23,1,Saturday,9
2017-09-23 02:00:00,61391,2017-09-23,2,Saturday,9
2017-09-23 03:00:00,59185,2017-09-23,3,Saturday,9
2017-09-23 04:00:00,53715,2017-09-23,4,Saturday,9
2017-09-23 05:00:00,50624,2017-09-23,5,Saturday,9
2017-09-23 06:00:00,48611,2017-09-23,6,Saturday,9
2017-09-23 07:00:00,49079,2017-09-23,7,Saturday,9
2017-09-23 08:00:00,48963,2017-09-23,8,Saturday,9
2017-09-23 09:00:00,50591,2017-09-23,9,Saturday,9
2017-09-23 10:00:00,49870,2017-09-23,10,Saturday,9
2017-09-23 11:00:00,48872,2017-09-23,11,Saturday,9
2017-09-23 12:00:00,50151,2017-09-23,12,Saturday,9
2017-09-23 13:00:00,52943,2017-09-23,13,Saturday,9
2017-09-23 14:00:00,54573,2017-09-23,14,Saturday,9
2017-09-23 15:00:00,53746,2017-09-23,15,Saturday,9
2017-09-23 16:00:00,56320,2017-09-23,16,Saturday,9
2017-09-23 17:00:00,60626,2017-09-23,17,Saturday,9
2017-09-23 18:00:00,64744,2017-09-23,18,Saturday,9
2017-09-23 19:00:00,67291,2017-09-23,19,Saturday,9
2017-09-23 20:00:00,70571,2017-09-23,20,Saturday,9
2017-09-23 21:00:00,69588,2017-09-23,21,Saturday,9
2017-09-23 22:00:00,69212,2017-09-23,22,Saturday,9
2017-09-23 23:00:00,67993,2017-09-23,23,Saturday,9
2017-09-24 00:00:00,66757,2017-09-24,0,Sunday,9
2017-09-24 01:00:00,65466,2017-09-24,1,Sunday,9
2017-09-24 02:00:00,65469,2017-09-24,2,Sunday,9
2017-09-24 03:00:00,61754,2017-09-24,3,Sunday,9
2017-09-24 04:00:00,55714,2017-09-24,4,Sunday,9
2017-09-24 05:00:00,51607,2017-09-24,5,Sunday,9
2017-09-24 06:00:00,49871,2017-09-24,6,Sunday,9
2017-09-24 07:00:00,48958,2017-09-24,7,Sunday,9
2017-09-24 08:00:00,48962,2017-09-24,8,Sunday,9
2017-09-24 09:00:00,50420,2017-09-24,9,Sunday,9
2017-09-24 10:00:00,49263,2017-09-24,10,Sunday,9
2017-09-24 11:00:00,49019,2017-09-24,11,Sunday,9
2017-09-24 12:00:00,50344,2017-09-24,12,Sunday,9
2017-09-24 13:00:00,52061,2017-09-24,13,Sunday,9
2017-09-24 14:00:00,54843,2017-09-24,14,Sunday,9
2017-09-24 15:00:00,65374,2017-09-24,15,Sunday,9
2017-09-24 16:00:00,66225,2017-09-24,16,Sunday,9
2017-09-24 17:00:00,73057,2017-09-24,17,Sunday,9
2017-09-24 18:00:00,77246,2017-09-24,18,Sunday,9
2017-09-24 19:00:00,78536,2017-09-24,19,Sunday,9
2017-09-24 20:00:00,78251,2017-09-24,20,Sunday,9
2017-09-24 21:00:00,78025,2017-09-24,21,Sunday,9
2017-09-24 22:00:00,76440,2017-09-24,22,Sunday,9
2017-09-24 23:00:00,75229,2017-09-24,23,Sunday,9
2017-09-25 00:00:00,72305,2017-09-25,0,Monday,9
2017-09-25 01:00:00,70078,2017-09-25,1,Monday,9
2017-09-25 02:00:00,69438,2017-09-25,2,Monday,9
2017-09-25 03:00:00,67459,2017-09-25,3,Monday,9
2017-09-25 04:00:00,62708,2017-09-25,4,Monday,9
2017-09-25 05:00:00,60220,2017-09-25,5,Monday,9
2017-09-25 06:00:00,58541,2017-09-25,6,Monday,9
2017-09-25 07:00:00,57533,2017-09-25,7,Monday,9
2017-09-25 08:00:00,57351,2017-09-25,8,Monday,9
2017-09-25 09:00:00,56658,2017-09-25,9,Monday,9
2017-09-25 10:00:00,54792,2017-09-25,10,Monday,9
2017-09-25 11:00:00,53660,2017-09-25,11,Monday,9
2017-09-25 12:00:00,57698,2017-09-25,12,Monday,9
2017-09-25 13:00:00,61200,2017-09-25,13,Monday,9
2017-09-25 14:00:00,66643,2017-09-25,14,Monday,9
2017-09-25 15:00:00,64709,2017-09-25,15,Monday,9
2017-09-25 16:00:00,69483,2017-09-25,16,Monday,9
2017-09-25 17:00:00,72102,2017-09-25,17,Monday,9
2017-09-25 18:00:00,76685,2017-09-25,18,Monday,9
2017-09-25 19:00:00,78561,2017-09-25,19,Monday,9
2017-09-25 20:00:00,77444,2017-09-25,20,Monday,9
2017-09-25 21:00:00,79641,2017-09-25,21,Monday,9
2017-09-25 22:00:00,76697,2017-09-25,22,Monday,9
2017-09-25 23:00:00,75591,2017-09-25,23,Monday,9
2017-09-26 00:00:00,73854,2017-09-26,0,Tuesday,9
2017-09-26 01:00:00,72792,2017-09-26,1,Tuesday,9
2017-09-26 02:00:00,72462,2017-09-26,2,Tuesday,9
2017-09-26 03:00:00,71605,2017-09-26,3,Tuesday,9
2017-09-26 04:00:00,64379,2017-09-26,4,Tuesday,9
2017-09-26 05:00:00,61242,2017-09-26,5,Tuesday,9
2017-09-26 06:00:00,58720,2017-09-26,6,Tuesday,9
2017-09-26 07:00:00,58212,2017-09-26,7,Tuesday,9
2017-09-26 08:00:00,55880,2017-09-26,8,Tuesday,9
2017-09-26 09:00:00,55705,2017-09-26,9,Tuesday,9
2017-09-26 10:00:00,52942,2017-09-26,10,Tuesday,9
2017-09-26 11:00:00,53827,2017-09-26,11,Tuesday,9
2017-09-26 12:00:00,56107,2017-09-26,12,Tuesday,9
2017-09-26 13:00:00,59349,2017-09-26,13,Tuesday,9
